peakChr,peakStart,peakEnd,peakLength,peakStrand,name,score,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS
chr1,21113434,21113757,324,*,NA,0,Promoter (<=1kb),1,21069171,21113799,44629,2,50809,uc010odh.1,42
chr1,21113434,21113757,324,*,NA,0,Promoter (<=1kb),1,21069171,21113799,44629,2,50809,uc010odh.1,42
chr1,21502532,21502855,324,*,NA,0,Promoter (<=1kb),1,21132785,21503381,370597,2,8672,uc001bee.3,526
chr1,21671697,21671971,275,*,NA,0,Promoter (<=1kb),1,21543740,21672034,128295,2,1889,uc001bem.2,63
chr1,21671697,21671971,275,*,NA,0,Promoter (<=1kb),1,21543740,21672034,128295,2,1889,uc001bem.2,63
chr1,22263980,22264212,233,*,NA,0,Promoter (<=1kb),1,22148737,22263750,115014,2,3339,uc009vqd.3,-230
chr1,22263980,22264212,233,*,NA,0,Promoter (<=1kb),1,22148737,22263750,115014,2,3339,uc009vqd.3,-230
chr1,22263980,22264212,233,*,NA,0,Promoter (<=1kb),1,22148737,22263750,115014,2,3339,uc009vqd.3,-230
chr1,22263980,22264212,233,*,NA,0,Promoter (<=1kb),1,22148737,22263750,115014,2,3339,uc009vqd.3,-230
chr1,22263980,22264212,233,*,NA,0,Promoter (<=1kb),1,22148737,22263750,115014,2,3339,uc009vqd.3,-230
chr1,22379256,22379546,291,*,NA,0,Promoter (<=1kb),1,22379120,22419436,40317,1,998,uc010ods.2,136
chr1,22379256,22379546,291,*,NA,0,Promoter (<=1kb),1,22379120,22419436,40317,1,998,uc010ods.2,136
chr1,22379256,22379546,291,*,NA,0,Promoter (<=1kb),1,22379120,22419436,40317,1,998,uc010ods.2,136
chr1,22379256,22379546,291,*,NA,0,Promoter (<=1kb),1,22379120,22419436,40317,1,998,uc010ods.2,136
chr1,22469065,22469388,324,*,NA,0,Promoter (<=1kb),1,22443798,22469519,25722,2,54361,uc001bfs.4,131
chr1,22469065,22469388,324,*,NA,0,Promoter (<=1kb),1,22443798,22469519,25722,2,54361,uc001bfs.4,131
chr1,22469065,22469388,324,*,NA,0,Promoter (<=1kb),1,22443798,22469519,25722,2,54361,uc001bfs.4,131
chr1,22469065,22469388,324,*,NA,0,Promoter (<=1kb),1,22443798,22469519,25722,2,54361,uc001bfs.4,131
chr1,22469715,22470038,324,*,NA,0,Promoter (<=1kb),1,22443798,22469519,25722,2,54361,uc001bfs.4,-196
chr1,22469715,22470038,324,*,NA,0,Promoter (<=1kb),1,22443798,22469519,25722,2,54361,uc001bfs.4,-196
chr1,22469715,22470038,324,*,NA,0,Promoter (<=1kb),1,22443798,22469519,25722,2,54361,uc001bfs.4,-196
chr1,22469715,22470038,324,*,NA,0,Promoter (<=1kb),1,22443798,22469519,25722,2,54361,uc001bfs.4,-196
chr1,22469715,22470038,324,*,NA,0,Promoter (<=1kb),1,22443798,22469519,25722,2,54361,uc001bfs.4,-196
chr1,23504317,23504526,210,*,NA,0,Promoter (<=1kb),1,23417683,23504301,86619,2,7798,uc001bgm.1,-16
chr1,23670556,23670737,182,*,NA,0,Promoter (<=1kb),1,23636276,23670853,34578,2,10236,uc001bgp.4,116
chr1,23670556,23670737,182,*,NA,0,Promoter (<=1kb),1,23636276,23670853,34578,2,10236,uc001bgp.4,116
chr1,23695493,23695699,207,*,NA,0,Promoter (<=1kb),1,23695711,23698330,2620,1,148898,uc021oif.2,-12
chr1,23695493,23695699,207,*,NA,0,Promoter (<=1kb),1,23695711,23698330,2620,1,148898,uc021oif.2,-12
chr1,23810492,23810815,324,*,NA,0,Promoter (<=1kb),1,23755056,23810677,55622,2,55616,uc010odz.1,0
chr1,23810492,23810815,324,*,NA,0,Promoter (<=1kb),1,23755056,23810677,55622,2,55616,uc010odz.1,0
chr1,23810492,23810815,324,*,NA,0,Promoter (<=1kb),1,23755056,23810677,55622,2,55616,uc010odz.1,0
chr1,23810492,23810815,324,*,NA,0,Promoter (<=1kb),1,23755056,23810677,55622,2,55616,uc010odz.1,0
chr1,24069701,24069863,163,*,NA,0,Promoter (<=1kb),1,24069856,24088549,18694,1,6924,uc001bho.3,0
chr1,24069701,24069863,163,*,NA,0,Promoter (<=1kb),1,24069856,24088549,18694,1,6924,uc001bho.3,0
chr1,24070275,24070540,266,*,NA,0,Promoter (<=1kb),1,24069856,24088549,18694,1,6924,uc001bho.3,419
chr1,24513552,24513816,265,*,NA,0,Promoter (<=1kb),1,24480647,24513765,33119,2,163702,uc001bir.3,0
chr1,24513552,24513816,265,*,NA,0,Promoter (<=1kb),1,24480647,24513765,33119,2,163702,uc001bir.3,0
chr1,24513552,24513816,265,*,NA,0,Promoter (<=1kb),1,24480647,24513765,33119,2,163702,uc001bir.3,0
chr1,24740014,24740164,151,*,NA,0,Promoter (<=1kb),1,24683489,24740262,56774,2,90529,uc001bja.3,98
chr1,24829430,24829624,195,*,NA,0,Promoter (<=1kb),1,24829387,24863510,34124,1,11123,uc021ojf.1,43
chr1,24829430,24829624,195,*,NA,0,Promoter (<=1kb),1,24829387,24863510,34124,1,11123,uc021ojf.1,43
chr1,24829430,24829624,195,*,NA,0,Promoter (<=1kb),1,24829387,24863510,34124,1,11123,uc021ojf.1,43
chr1,24969896,24970180,285,*,NA,0,Promoter (<=1kb),1,24970050,24996078,26029,1,10250,uc009vrh.1,0
chr1,25071386,25071488,103,*,NA,0,Promoter (<=1kb),1,25071760,25170815,99056,1,25932,uc001bjo.2,-272
chr1,25072035,25072358,324,*,NA,0,Promoter (<=1kb),1,25071878,25169078,97201,1,25932,uc001bjp.1,157
chr1,25072035,25072358,324,*,NA,0,Promoter (<=1kb),1,25071878,25169078,97201,1,25932,uc001bjp.1,157
chr1,25072035,25072358,324,*,NA,0,Promoter (<=1kb),1,25071878,25169078,97201,1,25932,uc001bjp.1,157
chr1,25756493,25756681,189,*,NA,0,Promoter (<=1kb),1,25688740,25756683,67944,2,6006,uc001bkj.3,2
chr1,25757508,25757831,324,*,NA,0,Promoter (<=1kb),1,25757388,25826698,69311,1,55219,uc009vrv.3,120
chr1,25870165,25870465,301,*,NA,0,Promoter (<=1kb),1,25870076,25895377,25302,1,26119,uc001bkl.4,89
chr1,25870165,25870465,301,*,NA,0,Promoter (<=1kb),1,25870076,25895377,25302,1,26119,uc001bkl.4,89
chr1,25870165,25870465,301,*,NA,0,Promoter (<=1kb),1,25870076,25895377,25302,1,26119,uc001bkl.4,89
chr1,25943348,25943638,291,*,NA,0,Promoter (<=1kb),1,25943959,26111258,167300,1,57134,uc001bkm.2,-321
chr1,25943348,25943638,291,*,NA,0,Promoter (<=1kb),1,25943959,26111258,167300,1,57134,uc001bkm.2,-321
chr1,26146214,26146328,115,*,NA,0,Promoter (<=1kb),1,26146397,26159433,13037,1,56181,uc001bkq.4,-69
chr1,26437859,26438120,262,*,NA,0,Promoter (<=1kb),1,26438268,26452039,13772,1,149420,uc001blj.4,-148
chr1,26437859,26438120,262,*,NA,0,Promoter (<=1kb),1,26438268,26452039,13772,1,149420,uc001blj.4,-148
chr1,26496436,26496757,322,*,NA,0,Promoter (<=1kb),1,26496388,26497364,977,1,51042,uc001bll.4,48
chr1,26560738,26561061,324,*,NA,0,Promoter (<=1kb),1,26560693,26605299,44607,1,64793,uc010ofa.1,45
chr1,26606610,26606773,164,*,NA,0,Promoter (<=1kb),1,26606213,26608013,1801,1,83442,uc001blu.3,397
chr1,26799023,26799300,278,*,NA,0,Promoter (<=1kb),1,26798902,26803133,4232,1,3151,uc001bmp.4,121
chr1,26856240,26856563,324,*,NA,0,Promoter (<=1kb),1,26856249,26901520,45272,1,6195,uc001bmr.1,0
chr1,26856240,26856563,324,*,NA,0,Promoter (<=1kb),1,26856249,26901520,45272,1,6195,uc001bmr.1,0
chr1,27023113,27023436,324,*,NA,0,Promoter (<=1kb),1,27022522,27108601,86080,1,8289,uc001bmv.1,591
chr1,27023113,27023436,324,*,NA,0,Promoter (<=1kb),1,27022522,27108601,86080,1,8289,uc001bmv.1,591
chr1,27114397,27114720,324,*,NA,0,Promoter (<=1kb),1,27114454,27124894,10441,1,55650,uc001bmz.3,0
chr1,27114397,27114720,324,*,NA,0,Promoter (<=1kb),1,27114454,27124894,10441,1,55650,uc001bmz.3,0
chr1,27114397,27114720,324,*,NA,0,Promoter (<=1kb),1,27114454,27124894,10441,1,55650,uc001bmz.3,0
chr1,27152845,27153046,202,*,NA,0,Promoter (<=1kb),1,27153201,27182211,29011,1,84243,uc001bnb.3,-155
chr1,27481381,27481550,170,*,NA,0,Promoter (<=1kb),1,27425300,27481621,56322,2,6548,uc001bnm.4,71
chr1,27719129,27719398,270,*,NA,0,Promoter (<=1kb),1,27719148,27722317,3170,1,2827,uc001bod.4,0
chr1,27930571,27930653,83,*,NA,0,Promoter (<=1kb),1,27877380,27930361,52982,2,27245,uc001boh.1,-210
chr1,28052549,28052750,202,*,NA,0,Promoter (<=1kb),1,28052490,28089423,36934,1,199870,uc010ofm.2,59
chr1,28099840,28100154,315,*,NA,0,Promoter (<=1kb),1,28099694,28150963,51270,1,23673,uc001bou.4,146
chr1,28099840,28100154,315,*,NA,0,Promoter (<=1kb),1,28099694,28150963,51270,1,23673,uc001bou.4,146
chr1,28099840,28100154,315,*,NA,0,Promoter (<=1kb),1,28099694,28150963,51270,1,23673,uc001bou.4,146
chr1,28240691,28240964,274,*,NA,0,Promoter (<=1kb),1,28218049,28241236,23188,2,6118,uc001bpe.1,272
chr1,28240691,28240964,274,*,NA,0,Promoter (<=1kb),1,28218049,28241236,23188,2,6118,uc001bpe.1,272
chr1,28586385,28586708,324,*,NA,0,Promoter (<=1kb),1,28585963,28609002,23040,1,83667,uc001bps.3,422
chr1,28586385,28586708,324,*,NA,0,Promoter (<=1kb),1,28585963,28609002,23040,1,83667,uc001bps.3,422
chr1,28586385,28586708,324,*,NA,0,Promoter (<=1kb),1,28585963,28609002,23040,1,83667,uc001bps.3,422
chr1,28586385,28586708,324,*,NA,0,Promoter (<=1kb),1,28585963,28609002,23040,1,83667,uc001bps.3,422
chr1,28696273,28696596,324,*,NA,0,Promoter (<=1kb),1,28696093,28826881,130789,1,65979,uc001bpx.3,180
chr1,28696273,28696596,324,*,NA,0,Promoter (<=1kb),1,28696093,28826881,130789,1,65979,uc001bpx.3,180
chr1,28696273,28696596,324,*,NA,0,Promoter (<=1kb),1,28696093,28826881,130789,1,65979,uc001bpx.3,180
chr1,28696485,28696713,229,*,NA,0,Promoter (<=1kb),1,28696093,28826881,130789,1,65979,uc001bpx.3,392
chr1,28696485,28696713,229,*,NA,0,Promoter (<=1kb),1,28696093,28826881,130789,1,65979,uc001bpx.3,392
chr1,28844798,28845087,290,*,NA,0,Promoter (<=1kb),1,28844745,28865708,20964,1,1104,uc001bqg.2,53
chr1,28879835,28880158,324,*,NA,0,Promoter (<=1kb),1,28879529,28905057,25529,1,54952,uc001bqi.3,306
chr1,28879835,28880158,324,*,NA,0,Promoter (<=1kb),1,28879529,28905057,25529,1,54952,uc001bqi.3,306
chr1,28907983,28908206,224,*,NA,0,Promoter (<=1kb),1,28905050,28908366,3317,2,85028,uc001bqk.3,160
chr1,28907983,28908206,224,*,NA,0,Promoter (<=1kb),1,28905050,28908366,3317,2,85028,uc001bqk.3,160
chr1,28908148,28908337,190,*,NA,0,Promoter (<=1kb),1,28905050,28908366,3317,2,85028,uc001bqk.3,29
chr1,28908550,28908871,322,*,NA,0,Promoter (<=1kb),1,28905050,28908383,3334,2,85028,uc001bqo.3,-167
chr1,28995572,28995860,289,*,NA,0,Promoter (<=1kb),1,28995240,29042115,46876,1,10691,uc001brb.3,332
chr1,28995572,28995860,289,*,NA,0,Promoter (<=1kb),1,28995240,29042115,46876,1,10691,uc001brb.3,332
chr1,28995572,28995860,289,*,NA,0,Promoter (<=1kb),1,28995240,29042115,46876,1,10691,uc001brb.3,332
chr1,28995572,28995860,289,*,NA,0,Promoter (<=1kb),1,28995240,29042115,46876,1,10691,uc001brb.3,332
chr1,29064244,29064438,195,*,NA,0,Promoter (<=1kb),1,29063462,29096287,32826,1,51441,uc001bre.3,782
chr1,29064244,29064438,195,*,NA,0,Promoter (<=1kb),1,29063462,29096287,32826,1,51441,uc001bre.3,782
chr1,29138545,29138868,324,*,NA,0,Promoter (<=1kb),1,29138654,29190208,51555,1,4985,uc001brf.1,0
chr1,29138545,29138868,324,*,NA,0,Promoter (<=1kb),1,29138654,29190208,51555,1,4985,uc001brf.1,0
chr1,29138545,29138868,324,*,NA,0,Promoter (<=1kb),1,29138654,29190208,51555,1,4985,uc001brf.1,0
chr1,29138794,29139117,324,*,NA,0,Promoter (<=1kb),1,29138654,29190208,51555,1,4985,uc001brf.1,140
chr1,29138794,29139117,324,*,NA,0,Promoter (<=1kb),1,29138654,29190208,51555,1,4985,uc001brf.1,140
chr1,29213668,29213886,219,*,NA,0,Promoter (<=1kb),1,29213603,29446558,232956,1,2035,uc001brm.2,65
chr1,29213668,29213886,219,*,NA,0,Promoter (<=1kb),1,29213603,29446558,232956,1,2035,uc001brm.2,65
chr1,29213668,29213886,219,*,NA,0,Promoter (<=1kb),1,29213603,29446558,232956,1,2035,uc001brm.2,65
chr1,29214522,29214845,324,*,NA,0,Promoter (<=1kb),1,29213603,29446558,232956,1,2035,uc001brm.2,919
chr1,29214522,29214845,324,*,NA,0,Promoter (<=1kb),1,29213603,29446558,232956,1,2035,uc001brm.2,919
chr1,29214522,29214845,324,*,NA,0,Promoter (<=1kb),1,29213603,29446558,232956,1,2035,uc001brm.2,919
chr1,29241078,29241390,313,*,NA,0,Promoter (<=1kb),1,29241088,29380164,139077,1,2035,uc009vtk.2,0
chr1,29241078,29241390,313,*,NA,0,Promoter (<=1kb),1,29241088,29380164,139077,1,2035,uc009vtk.2,0
chr1,29508140,29508385,246,*,NA,0,Promoter (<=1kb),1,29474250,29508637,34388,2,6429,uc001bro.3,252
chr1,29563027,29563156,130,*,NA,0,Promoter (<=1kb),1,29563028,29653325,90298,1,10076,uc001bru.3,0
chr1,29563996,29564297,302,*,NA,0,Promoter (<=1kb),1,29563028,29653325,90298,1,10076,uc009vtr.3,968
chr1,29563996,29564297,302,*,NA,0,Promoter (<=1kb),1,29563028,29653325,90298,1,10076,uc009vtr.3,968
chr1,29563996,29564297,302,*,NA,0,Promoter (<=1kb),1,29563028,29653325,90298,1,10076,uc009vtr.3,968
chr1,31192132,31192200,69,*,NA,0,Promoter (<=1kb),1,31191619,31199593,7975,1,100129196,uc001bsb.1,513
chr1,31192132,31192200,69,*,NA,0,Promoter (<=1kb),1,31191619,31199593,7975,1,100129196,uc001bsb.1,513
chr1,31192341,31192455,115,*,NA,0,Promoter (<=1kb),1,31191619,31199593,7975,1,100129196,uc001bsb.1,722
chr1,31538330,31538501,172,*,NA,0,Promoter (<=1kb),1,31404353,31538564,134212,2,9698,uc001bsh.1,63
chr1,31712321,31712644,324,*,NA,0,Promoter (<=1kb),1,31652592,31712734,60143,2,79570,uc010ogd.2,90
chr1,31769946,31770269,324,*,NA,0,Promoter (<=1kb),1,31769931,31837780,67850,1,51538,uc009vtv.1,15
chr1,31769946,31770269,324,*,NA,0,Promoter (<=1kb),1,31769931,31837780,67850,1,51538,uc009vtv.1,15
chr1,31886166,31886489,324,*,NA,0,Promoter (<=1kb),1,31886660,31907527,20868,1,347735,uc001bsu.3,-171
chr1,31886166,31886489,324,*,NA,0,Promoter (<=1kb),1,31886660,31907527,20868,1,347735,uc001bsu.3,-171
chr1,31886166,31886489,324,*,NA,0,Promoter (<=1kb),1,31886660,31907527,20868,1,347735,uc001bsu.3,-171
chr1,32110223,32110462,240,*,NA,0,Promoter (<=1kb),1,32095463,32110218,14756,2,553115,uc021okp.1,-5
chr1,32202531,32202587,57,*,NA,0,Promoter (<=1kb),1,32192718,32202324,9607,2,576,uc010ogn.2,-207
chr1,32228440,32228760,321,*,NA,0,Promoter (<=1kb),1,32192718,32229648,36931,2,576,uc001btn.3,888
chr1,32228440,32228760,321,*,NA,0,Promoter (<=1kb),1,32192718,32229648,36931,2,576,uc001btn.3,888
chr1,32404110,32404168,59,*,NA,0,Promoter (<=1kb),1,32372022,32403988,31967,2,8073,uc001bty.2,-122
chr1,32645359,32645543,185,*,NA,0,Promoter (<=1kb),1,32645345,32663886,18542,1,200081,uc001bui.3,14
chr1,32671321,32671510,190,*,NA,0,Promoter (<=1kb),1,32671236,32674288,3053,1,55721,uc010ogz.1,85
chr1,32688061,32688273,213,*,NA,0,Promoter (<=1kb),1,32687959,32697205,9247,1,8668,uc009vuc.3,102
chr1,32688061,32688273,213,*,NA,0,Promoter (<=1kb),1,32687959,32697205,9247,1,8668,uc009vuc.3,102
chr1,32705565,32705627,63,*,NA,0,Promoter (<=1kb),1,32697261,32706265,9005,2,339483,uc001but.3,638
chr1,32757423,32757501,79,*,NA,0,Promoter (<=1kb),1,32757708,32793590,35883,1,3065,uc010ohd.1,-207
chr1,32757711,32757746,36,*,NA,0,Promoter (<=1kb),1,32757708,32799224,41517,1,3065,uc001bvb.1,3
chr1,32800738,32801036,299,*,NA,0,Promoter (<=1kb),1,32799430,32801840,2411,2,65108,uc001bvd.4,804
chr1,32801361,32801684,324,*,NA,0,Promoter (<=1kb),1,32799430,32801840,2411,2,65108,uc001bvd.4,156
chr1,32801361,32801684,324,*,NA,0,Promoter (<=1kb),1,32799430,32801840,2411,2,65108,uc001bvd.4,156
chr1,32801361,32801684,324,*,NA,0,Promoter (<=1kb),1,32799430,32801840,2411,2,65108,uc001bvd.4,156
chr1,32801361,32801684,324,*,NA,0,Promoter (<=1kb),1,32799430,32801840,2411,2,65108,uc001bvd.4,156
chr1,32801361,32801684,324,*,NA,0,Promoter (<=1kb),1,32799430,32801840,2411,2,65108,uc001bvd.4,156
chr1,32859694,32859993,300,*,NA,0,Promoter (<=1kb),1,32830705,32860062,29358,2,55108,uc001bvg.4,69
chr1,33004891,33005214,324,*,NA,0,Promoter (<=1kb),1,33004772,33071542,66771,1,653121,uc001bvn.3,119
chr1,33004891,33005214,324,*,NA,0,Promoter (<=1kb),1,33004772,33071542,66771,1,653121,uc001bvn.3,119
chr1,33116819,33117141,323,*,NA,0,Promoter (<=1kb),1,33116959,33151812,34854,1,5928,uc010ohk.2,0
chr1,33207340,33207663,324,*,NA,0,Promoter (<=1kb),1,33207512,33240571,33060,1,57648,uc001bvu.1,0
chr1,33207340,33207663,324,*,NA,0,Promoter (<=1kb),1,33207512,33240571,33060,1,57648,uc001bvu.1,0
chr1,33207340,33207663,324,*,NA,0,Promoter (<=1kb),1,33207512,33240571,33060,1,57648,uc001bvu.1,0
chr1,33219583,33219780,198,*,NA,0,Promoter (<=1kb),1,33219687,33240571,20885,1,57648,uc010ohm.1,0
chr1,33231125,33231264,140,*,NA,0,Promoter (<=1kb),1,33231235,33240571,9337,1,57648,uc001bvv.2,0
chr1,33282632,33282927,296,*,NA,0,Promoter (<=1kb),1,33283043,33324480,41438,1,64766,uc001bvz.4,-116
chr1,33282632,33282927,296,*,NA,0,Promoter (<=1kb),1,33283043,33324480,41438,1,64766,uc001bvz.4,-116
chr1,33283392,33283715,324,*,NA,0,Promoter (<=1kb),1,33240840,33283633,42794,2,8565,uc001bvy.1,0
chr1,33283392,33283715,324,*,NA,0,Promoter (<=1kb),1,33240840,33283633,42794,2,8565,uc001bvy.1,0
chr1,33283392,33283715,324,*,NA,0,Promoter (<=1kb),1,33240840,33283633,42794,2,8565,uc001bvy.1,0
chr1,33352154,33352477,324,*,NA,0,Promoter (<=1kb),1,33352098,33360247,8150,1,3208,uc001bwh.3,56
chr1,33352154,33352477,324,*,NA,0,Promoter (<=1kb),1,33352098,33360247,8150,1,3208,uc001bwh.3,56
chr1,33366767,33367090,324,*,NA,0,Promoter (<=1kb),1,33360196,33366953,6758,2,113452,uc001bwi.1,0
chr1,33366767,33367090,324,*,NA,0,Promoter (<=1kb),1,33360196,33366953,6758,2,113452,uc001bwi.1,0
chr1,33366767,33367090,324,*,NA,0,Promoter (<=1kb),1,33360196,33366953,6758,2,113452,uc001bwi.1,0
chr1,33366767,33367090,324,*,NA,0,Promoter (<=1kb),1,33360196,33366953,6758,2,113452,uc001bwi.1,0
chr1,33367236,33367559,324,*,NA,0,Promoter (<=1kb),1,33360196,33366953,6758,2,113452,uc001bwk.1,-283
chr1,33647507,33647664,158,*,NA,0,Promoter (<=1kb),1,33611003,33647671,36669,2,55223,uc001bxb.3,7
chr1,33721387,33721710,324,*,NA,0,Promoter (<=1kb),1,33722174,33766320,44147,1,149076,uc001bxc.1,-464
chr1,33721387,33721710,324,*,NA,0,Promoter (<=1kb),1,33722174,33766320,44147,1,149076,uc001bxc.1,-464
chr1,33721387,33721710,324,*,NA,0,Promoter (<=1kb),1,33722174,33766320,44147,1,149076,uc001bxc.1,-464
chr1,33721387,33721710,324,*,NA,0,Promoter (<=1kb),1,33722174,33766320,44147,1,149076,uc001bxc.1,-464
chr1,33721387,33721710,324,*,NA,0,Promoter (<=1kb),1,33722174,33766320,44147,1,149076,uc001bxc.1,-464
chr1,33814975,33815298,324,*,NA,0,Promoter (<=1kb),1,33789224,33815499,26276,2,1912,uc001bxe.1,201
chr1,33814975,33815298,324,*,NA,0,Promoter (<=1kb),1,33789224,33815499,26276,2,1912,uc001bxe.1,201
chr1,33814975,33815298,324,*,NA,0,Promoter (<=1kb),1,33789224,33815499,26276,2,1912,uc001bxe.1,201
chr1,33814975,33815298,324,*,NA,0,Promoter (<=1kb),1,33789224,33815499,26276,2,1912,uc001bxe.1,201
chr1,33896364,33896628,265,*,NA,0,Promoter (<=1kb),1,33832717,33896615,63899,2,1912,uc001bxi.1,0
chr1,35324872,35325195,324,*,NA,0,Promoter (<=1kb),1,35315963,35325338,9376,2,113444,uc021old.1,143
chr1,35325294,35325366,73,*,NA,0,Promoter (<=1kb),1,35315963,35325338,9376,2,113444,uc021old.1,0
chr1,35450696,35451019,324,*,NA,0,Promoter (<=1kb),1,35447127,35450948,3822,2,100506144,uc001bye.3,0
chr1,35450696,35451019,324,*,NA,0,Promoter (<=1kb),1,35447127,35450948,3822,2,100506144,uc001bye.3,0
chr1,35657814,35657962,149,*,NA,0,Promoter (<=1kb),1,35649201,35658743,9543,2,6421,uc001bys.3,781
chr1,35657844,35658167,324,*,NA,0,Promoter (<=1kb),1,35649201,35658743,9543,2,6421,uc001bys.3,576
chr1,35657844,35658167,324,*,NA,0,Promoter (<=1kb),1,35649201,35658743,9543,2,6421,uc001bys.3,576
chr1,35734394,35734657,264,*,NA,0,Promoter (<=1kb),1,35734568,35887545,152978,1,9202,uc001byt.3,0
chr1,35734394,35734657,264,*,NA,0,Promoter (<=1kb),1,35734568,35887545,152978,1,9202,uc001byt.3,0
chr1,35734394,35734657,264,*,NA,0,Promoter (<=1kb),1,35734568,35887545,152978,1,9202,uc001byt.3,0
chr1,36235307,36235532,226,*,NA,0,Promoter (<=1kb),1,36197713,36235551,37839,2,63967,uc001bzi.3,19
chr1,36273375,36273698,324,*,NA,0,Promoter (<=1kb),1,36273828,36323490,49663,1,192670,uc001bzj.2,-130
chr1,36273375,36273698,324,*,NA,0,Promoter (<=1kb),1,36273828,36323490,49663,1,192670,uc001bzj.2,-130
chr1,36274022,36274345,324,*,NA,0,Promoter (<=1kb),1,36273828,36323490,49663,1,192670,uc001bzj.2,194
chr1,36274022,36274345,324,*,NA,0,Promoter (<=1kb),1,36273828,36323490,49663,1,192670,uc001bzj.2,194
chr1,36274022,36274345,324,*,NA,0,Promoter (<=1kb),1,36273828,36323490,49663,1,192670,uc001bzj.2,194
chr1,36396461,36396669,209,*,NA,0,Promoter (<=1kb),1,36396683,36522063,125381,1,192669,uc001bzp.3,-14
chr1,36614735,36614954,220,*,NA,0,Promoter (<=1kb),1,36602170,36615115,12946,2,27095,uc001bzx.4,161
chr1,36614735,36614954,220,*,NA,0,Promoter (<=1kb),1,36602170,36615115,12946,2,27095,uc001bzx.4,161
chr1,36621221,36621544,324,*,NA,0,Promoter (<=1kb),1,36602170,36621654,19485,2,27095,uc031plx.1,110
chr1,36622173,36622496,324,*,NA,0,Promoter (<=1kb),1,36621803,36646441,24639,1,55700,uc001cab.3,370
chr1,36622173,36622496,324,*,NA,0,Promoter (<=1kb),1,36621803,36646441,24639,1,55700,uc001cab.3,370
chr1,36622173,36622496,324,*,NA,0,Promoter (<=1kb),1,36621803,36646441,24639,1,55700,uc001cab.3,370
chr1,36690174,36690473,300,*,NA,0,Promoter (<=1kb),1,36690017,36770957,80941,1,9967,uc001caf.4,157
chr1,36690174,36690473,300,*,NA,0,Promoter (<=1kb),1,36690017,36770957,80941,1,9967,uc001caf.4,157
chr1,36772178,36772501,324,*,NA,0,Promoter (<=1kb),1,36771994,36787379,15386,1,79729,uc010oia.1,184
chr1,36772178,36772501,324,*,NA,0,Promoter (<=1kb),1,36771994,36787379,15386,1,79729,uc010oia.1,184
chr1,36772178,36772501,324,*,NA,0,Promoter (<=1kb),1,36771994,36787379,15386,1,79729,uc010oia.1,184
chr1,36788774,36789097,324,*,NA,0,Promoter (<=1kb),1,36787632,36788849,1218,2,55194,uc001cai.1,0
chr1,36788774,36789097,324,*,NA,0,Promoter (<=1kb),1,36787632,36788849,1218,2,55194,uc001cai.1,0
chr1,36788774,36789097,324,*,NA,0,Promoter (<=1kb),1,36787632,36788849,1218,2,55194,uc001cai.1,0
chr1,36788774,36789097,324,*,NA,0,Promoter (<=1kb),1,36787632,36788849,1218,2,55194,uc001cai.1,0
chr1,36788774,36789097,324,*,NA,0,Promoter (<=1kb),1,36787632,36788849,1218,2,55194,uc001cai.1,0
chr1,36789613,36789788,176,*,NA,0,Promoter (<=1kb),1,36787632,36789755,2124,2,55194,uc001caj.1,0
chr1,36789613,36789788,176,*,NA,0,Promoter (<=1kb),1,36787632,36789755,2124,2,55194,uc001caj.1,0
chr1,36863111,36863434,324,*,NA,0,Promoter (<=1kb),1,36859031,36863493,4463,2,84967,uc001cao.1,59
chr1,36916240,36916410,171,*,NA,0,Promoter (<=1kb),1,36893901,36916086,22186,2,127700,uc001car.3,-154
chr1,37500463,37500724,262,*,NA,0,Promoter (<=1kb),1,37270219,37499844,229626,2,2899,uc001cba.1,-619
chr1,37940155,37940308,154,*,NA,0,Promoter (<=1kb),1,37940119,37949978,9860,1,80149,uc001cbb.4,36
chr1,37940155,37940308,154,*,NA,0,Promoter (<=1kb),1,37940119,37949978,9860,1,80149,uc001cbb.4,36
chr1,37980181,37980333,153,*,NA,0,Promoter (<=1kb),1,37955561,37980420,24860,2,64769,uc001cbe.2,87
chr1,37980181,37980333,153,*,NA,0,Promoter (<=1kb),1,37955561,37980420,24860,2,64769,uc001cbe.2,87
chr1,38019592,38019854,263,*,NA,0,Promoter (<=1kb),1,38000050,38019945,19896,2,79753,uc001cbi.4,91
chr1,38157582,38157873,292,*,NA,0,Promoter (<=1kb),1,38151945,38157888,5944,2,54955,uc001cbq.1,15
chr1,38273494,38273817,324,*,NA,0,Promoter (<=1kb),1,38273473,38275126,1654,1,127687,uc010oii.1,21
chr1,38273494,38273817,324,*,NA,0,Promoter (<=1kb),1,38273473,38275126,1654,1,127687,uc010oii.1,21
chr1,38274353,38274525,173,*,NA,0,Promoter (<=1kb),1,38268614,38273865,5252,2,79693,uc001cca.1,-488
chr1,38470842,38471149,308,*,NA,0,Promoter (<=1kb),1,38463409,38471186,7778,2,2275,uc009vvl.2,37
chr1,38470842,38471149,308,*,NA,0,Promoter (<=1kb),1,38463409,38471186,7778,2,2275,uc009vvl.2,37
chr1,38470842,38471149,308,*,NA,0,Promoter (<=1kb),1,38463409,38471186,7778,2,2275,uc009vvl.2,37
chr1,38512026,38512349,324,*,NA,0,Promoter (<=1kb),1,38509523,38512450,2928,2,5453,uc001ccp.1,101
